Timestamp,Index
6/13/2001,1250.669983
6/14/2001,1230.25
6/15/2001,1212.265015
6/18/2001,1214.779968
6/19/2001,1216.909973
6/20/2001,1217.839966
6/21/2001,1230.244995
6/22/2001,1229.570007
6/25/2001,1222.549988
6/26/2001,1212.669983
6/27/2001,1213.605042
6/28/2001,1222.754944
6/29/2001,1229.215027
7/2/2001,1231.905029
7/3/2001,1233.070008
7/5/2001,1226.799988
7/6/2001,1203.98999
7/9/2001,1195.755005
7/10/2001,1191.680054
7/11/2001,1176.695008
7/12/2001,1195.215027
7/13/2001,1211.075012
7/16/2001,1209.840027
7/17/2001,1205.75
7/18/2001,1206.384949
7/19/2001,1215.420044
7/20/2001,1211.36499
7/23/2001,1202.859986
7/24/2001,1178.285034
7/25/2001,1180.900025
7/26/2001,1193.415039
7/27/2001,1202.625
7/30/2001,1204.730042
7/31/2001,1213.630005
8/1/2001,1217.13501
8/2/2001,1220.79004
8/3/2001,1213.03003
8/6/2001,1205.849976
8/7/2001,1201.600037
8/8/2001,1194.03003
8/9/2001,1179.695008
8/10/2001,1181.440003
8/13/2001,1189.469971
8/14/2001,1191.525025
8/15/2001,1184.409973
8/16/2001,1173.940003
8/17/2001,1168.86499
8/20/2001,1166.174988
8/21/2001,1168.205018
8/22/2001,1160.950013
8/23/2001,1165.409973
8/24/2001,1173.619995
8/27/2001,1182.459961
8/28/2001,1170.415039
8/29/2001,1157.174988
8/30/2001,1138.309998
8/31/2001,1134.104981
9/4/2001,1142.230042
9/5/2001,1125.190003
9/6/2001,1118.784973
9/7/2001,1094.26001
9/10/2001,1085.044983
9/17/2001,1065
9/18/2001,1037.835022
9/19/2001,1011.765015
9/20/2001,1000.294983
9/21/2001,964.644989
9/24/2001,987.119995
9/25/2001,1007.735016
9/26/2001,1011.454987
9/27/2001,1008.579987
9/28/2001,1029.774963
10/1/2001,1033.849976
10/2/2001,1042.899964
10/3/2001,1058.429993
10/4/2001,1075.969971
10/5/2001,1062.924988
10/8/2001,1064.125
10/9/2001,1058.599976
10/10/2001,1067.190003
10/11/2001,1090.075012
10/12/2001,1084.790039
10/15/2001,1084.919983
10/16/2001,1094.39502
10/17/2001,1091.844971
10/18/2001,1071.23999
10/19/2001,1066.380005
10/22/2001,1080.679993
10/23/2001,1090.26001
10/24/2001,1085.119995
10/25/2001,1082.864991
10/26/2001,1102.424988
10/29/2001,1091.455017
